#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2020-12-27 22:58:24 EST     (caww01)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 01593500 LITTLE PATUXENT RIVER AT GUILFORD, MD
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	01593500	554	1991-06-05 11:25:00	EDT	Yes	JJM	USGS	2.55	11.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.8	32.0	24.8	0.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	555	1991-06-07 12:20:00	EDT	Yes	JJM/KCR	USGS	2.55	12.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.0	32.0	26.3	0.46	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	556	1991-07-15 08:45:00	EDT	Yes	JJM	USGS	2.45	6.70	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.70	25.5	16.2	0.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	557	1991-08-22 12:30:00	EDT	Yes	JJM	USGS	2.58	13.7	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.7	38.0	28.3	0.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	558	1991-10-03 13:45:00	EDT	Yes	JJM	USGS	2.50	7.53	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.53	28.0	23.6	0.32	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	559	1991-11-18 12:45:00	EST	Yes	JJM	USGS	2.55	9.25	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.25	29.0	22.3	0.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	560	1992-01-09 13:10:00	EST	Yes	JJM	USGS	2.78	27.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.6	39.5	37.6	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	561	1992-02-25 13:05:00	EST	Yes	JJM	USGS	2.78	26.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.0	40.0	35.6	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	562	1992-04-06 13:45:00	EDT	Yes	JJM	USGS	2.74	24.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.5	39.0	33.4	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	563	1992-05-18 12:35:00	EDT	Yes	JJM	USGS	2.69	20.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.2	38.0	30.9	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	564	1992-07-14 10:30:00	EDT	Yes	JJM	USGS	2.51	9.11	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.11	24.0	19.6	0.46	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	565	1992-08-21 13:25:00	EDT	Yes	JJM	USGS	2.56	11.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.0	37.5	24.2	0.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	566	1992-10-08 13:05:00	EDT	Yes	JJM	USGS	2.54	8.23	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.23	34.0	22.3	0.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	567	1992-11-16 13:50:00	EST	Yes	JJM	USGS	2.75	22.0	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.0	38.0	33.1	0.66	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	568	1993-01-06 09:55:00	EST	Yes	RHP	USGS	3.11	65.4	Good	-0.01	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	65.4	41.9	66.6	0.98	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	569	1993-02-22 13:10:00	EST	Yes	RHP	USGS	3.21	75.7	Good	0.08	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	75.7	43.0	66.6	1.14	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	570	1993-04-08 14:05:00	EDT	Yes	RHP	USGS	3.00	53.2	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	53.2	42.0	59.9	0.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	571	1993-05-11 10:25:00	EDT	Yes	RHP	USGS	2.86	39.6	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	39.6	39.3	47.1	0.84	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	572	1993-07-06 14:10:00	EDT	Yes	RHP	USGS	2.64	22.2	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.2	39.0	24.5	0.91	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	573	1993-07-22 12:30:00	EDT	Yes	RHP/JAD	USGS	2.54	14.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.6	41.0	26.6	0.55	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	574	1993-07-29 09:38:00	EDT	Yes	RHP	USGS	2.53	13.5	Good	0.04	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.5	40.9	25.9	0.52	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	575	1993-08-13 13:05:00	EDT	Yes	RHP	USGS	2.66	22.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.4	41.8	34.7	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	576	1993-10-14 11:30:00	EDT	Yes	RHP	USGS	2.53	14.5	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.5	41.0	29.0	0.50	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	577	1993-10-20 13:13:00	EDT	Yes	DPB/RHP	USGS	2.49	11.5	Good	0.00	0.80	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.5	41.1	27.6	0.42	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	578	1993-12-07 14:15:00	EST	Yes	RHP	USGS	2.94	52.2	Good	-0.01	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	52.2	43.6	59.7	0.87	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	579	1993-12-08 10:20:00	EST	Yes	RHP/DPB	USGS	2.82	39.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	39.3	40.5	63.1	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	580	1994-01-24 12:45:00	EST	Yes	RHP	USGS	2.85	52.8	Good	0.12	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	52.8	43.0	54.0	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	581	1994-02-07 10:15:00	EST	Yes	RHP	USGS	2.68	33.7	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.7	35.0	40.9	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	582	1994-03-08 13:15:00	EST	Yes	RHP	USGS	3.19	90.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	90.0	43.7	70.5	1.28	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	583	1994-04-15 11:40:00	EDT	Yes	RHP	USGS	3.02	66.3	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	66.3	42.5	58.9	1.13	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	584	1994-05-02 09:30:00	EDT	Yes	RHP	USGS	2.67	32.8	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	32.8	39.0	38.2	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	585	1994-06-13 09:55:00	EDT	Yes	RHP	USGS	2.47	17.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.3	37.7	29.0	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	586	1994-08-04 10:00:00	EDT	Yes	RHP	USGS	2.37	12.8	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.8	33.9	26.1	0.49	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	587	1994-08-29 10:06:00	EDT	Yes	RHP/JJM	USGS	2.44	16.2	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.2	28.6	22.2	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	588	1994-09-23 10:30:00	EDT	Yes	RHP	USGS	3.36	117	Good	-0.05	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	117	46.5	76.5	1.53	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	589	1994-11-25 10:45:00	EST	Yes	RHP	USGS	2.48	16.8	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.8	33.0	29.3	0.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	590	1994-12-02 10:00:00	EST	Yes	RHP/JJM	USGS	2.52	18.5	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.5	37.9	31.0	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	591	1995-01-12 10:30:00	EST	Yes	RHP	USGS	2.64	27.7	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.7	39.8	34.1	0.81	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	592	1995-03-08 09:10:00	EST	Yes	RHP	USGS	2.61	25.8	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.8	39.5	32.1	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	593	1995-05-10 13:45:00	EDT	Yes	RHP	USGS	2.78	42.2	Good	-0.02	0.70	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.2	40.2	44.8	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	594	1995-06-27 10:55:00	EDT	Yes	RHP/RWS	USGS	2.59	25.3	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.3	39.9	34.9	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	595	1995-08-21 12:40:00	EDT	Yes	RHP	USGS	2.13	7.62	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.62	22.1	15.6	0.49	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	596	1995-08-29 09:45:00	EDT	Yes	RHP/EJD	USGS	2.07	6.71	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.71	20.3	14.3	0.47	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	597	1995-09-26 11:35:00	EDT	Yes	RHP	USGS	2.67	31.1	Good	0.01	0.70	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.1	39.8	38.9	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	598	1995-12-04 11:55:00	EST	Yes	JJM	USGS	2.61	24.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.1	39.0	32.7	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	599	1996-02-26 09:00:00	EST	Yes	JJM	USGS	2.80	42.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.5	42.5	50.7	0.84	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	600	1996-04-17 09:15:00	EDT	Yes	JJM	USGS	3.05	74.2	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	74.2	44.5	60.2	1.23	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	601	1996-06-11 09:15:00	EDT	Yes	JJM	USGS	2.58	23.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.8	41.0	35.6	0.67	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	602	1996-08-09 11:35:00	EDT	Yes	JJM	USGS	2.58	24.2	Good	0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.2	38.5	44.2	0.55	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	603	1996-10-03 12:30:00	EDT	Yes	JJM	USGS	2.78	40.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	40.4	41.0	62.7	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	604	1996-11-18 12:50:00	EST	Yes	RWS/BMH	USGS	2.76	39.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	39.1	43.5	48.5	0.81	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	605	1997-01-07 15:25:00	EST	Yes	RWS	USGS	2.73	37.0	Good	0.00	0.90	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.0	43.5	70.1	0.53	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	606	1997-02-11 14:50:00	EST	Yes	RWS	USGS	2.80	47.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	47.3	43.5	74.2	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	607	1997-02-19 10:45:00	EST	Yes	RWS/RHP	USGS	2.84	55.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	55.6	43.6	76.7	0.72	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	608	1997-04-14 14:00:00	EDT	Yes	rws	USGS	2.77	42.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.0	43.0	71.2	0.59	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	609	1997-05-15 15:10:00	EDT	Yes	rws	USGS	2.63	28.4	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.4	40.5	61.4	0.46	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	610	1997-07-08 14:00:00	EDT	Yes	rws	USGS	2.28	10.7	Good	0.00	0.70	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.7	38.0	39.2	0.27	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	611	1997-08-22 07:25:00	EDT	Yes	rws	USGS	2.50	21.1	Good	-0.01	0.70	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.1	40.0	51.8	0.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	612	1997-10-17 10:42:00	EDT	Yes	RWS/JRD	USGS	2.06	6.48	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.48	18.5	18.1	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	613	1997-11-12 10:25:00	EST	Yes	JJM	USGS	2.54	23.7	Fair	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.7	39.0	58.4	0.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	614	1997-12-15 09:10:00	EST	Yes	JJM	USGS	2.45	17.0	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.0	26.2	22.6	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	615	1998-01-20 09:45:00	EST	Yes	JJM	USGS	2.60	31.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.3	38.5	26.0	1.20	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	616	1998-02-19 08:50:00	EST	Yes	JJM	USGS	3.11	107	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	107	44.0	88.5	1.21	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	617	1998-04-03 11:00:00	EST	Yes	JJM	USGS	2.74	44.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	44.7	40.5	69.0	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	618	1998-04-10 10:35:00	EDT	Yes	JJM	USGS	3.14	108	Good	-0.01	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	108	44.0	96.8	1.12	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	619	1998-05-04 10:45:00	EDT	Yes	JJM	USGS	3.10	105	Good	-0.01	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	105	43.0	91.6	1.15	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	620	1998-06-08 11:50:00	EDT	Yes	JJM	USGS	2.50	21.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.2	39.5	48.6	0.44	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	621	1998-07-15 09:33:00	EDT	Yes	JJM	USGS	2.39	14.2	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.2	36.0	31.4	0.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	622	1998-08-19 10:55:00	EDT	Yes	JJM	USGS	2.21	10.5	Good	0.00	0.50	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.5	35.5	34.4	0.30	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	623	1998-10-06 10:30:00	EDT	Yes	JJM/WCL	USGS	1.98	7.10	Good	-0.01	0.70	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.10	21.0	17.8	0.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	624	1998-11-11 09:55:00	EST	Yes	JJM	USGS	2.67	34.6	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	34.6	32.5	32.0	1.08	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	625	1998-12-15 12:25:00	EST	Yes	JJM	USGS	2.35	13.4	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.4	24.0	16.4	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	626	1999-01-25 12:15:00	EST	Yes	JJM	USGS	2.96	75.3	Good	-0.02	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	75.3	41.0	50.8	1.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	627	1999-03-04 13:20:00	EST	Yes	JJM	USGS	2.96	75.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	75.1	41.5	53.1	1.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	628	1999-06-02 10:53:00	EDT	Yes	JJM	USGS	2.13	9.03	Good	0.00	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.03	34.5	29.6	0.30	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	629	1999-07-20 13:08:00	EDT	Yes	JJM/EJD	USGS	1.71	2.84	Good			DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.84	10.5	4.44	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	630	1999-08-25 13:43:00	EDT	Yes	JJM	USGS	2.41	15.7	Fair	0.00	0.30	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.7	37.5	42.3	0.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	631	1999-10-07 10:45:00	EDT	Yes	JJM	USGS	2.57	25.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.5	32.5	37.5	0.68	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	632	1999-11-16 13:00:00	EST	Yes	JJM	USGS	2.44	15.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.9	25.0	24.7	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	633	1999-12-13 11:23:00	EST	Yes	JJM	USGS	2.58	25.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.4	39.0	30.6	0.83	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	634	2000-03-08 09:50:00	EST	Yes	JJM	USGS	2.60	26.7	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.7	39.0	36.6	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	635	2000-04-20 13:55:00	EDT	Yes	JJM	USGS	2.91	61.2	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	61.2	42.0	55.1	1.11	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	636	2000-06-07 08:40:00	EDT	Yes	JJM	USGS	2.64	32.0	Good	-0.01	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	32.0	39.0	50.8	0.63	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	637	2000-07-17 12:25:00	EDT	Yes	JJM	USGS	2.58	26.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.3	41.0	46.4	0.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	638	2000-08-29 13:00:00	EDT	Yes	JJM	USGS	2.78	48.6	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.6	42.0	62.2	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	639	2000-10-05 10:10:00	EDT	Yes	JJM	USGS	2.43	16.3	Fair	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.3	38.0	45.0	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	640	2000-11-08 10:05:00	EST	Yes	JJM	USGS	2.31	11.8	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.8	25.0	21.8	0.54	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	641	2000-12-13 12:40:00	EST	Yes	JJM	USGS	2.35	13.8	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.8	19.5	14.9	0.93	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	642	2001-01-26 12:35:00	EST	Yes	JJM	USGS	2.53	24.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.0	32.5	21.5	1.12	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	643	2001-02-22 09:55:00	EST	Yes	JJM	USGS	2.56	26.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.8	39.0	27.6	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	644	2001-03-28 09:00:00	EST	Yes	JJM	USGS	2.65	30.4	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	30.4	38.0	29.7	0.99	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	645	2001-04-11 11:30:00	EDT	Yes	JJM	USGS	2.84	57.0	Good	0.06	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	57.0	40.0	67.7	0.84	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	646	2001-05-07 11:20:00	EDT	Yes	JJM	USGS	2.43	18.2	Good	0.00	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.2	32.0	26.6	0.68	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	647	2001-06-06 10:15:00	EDT	Yes	JJM	USGS	2.51	22.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.2	32.5	26.0	0.85	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	648	2001-07-17 12:10:00	EDT	Yes	JJM	USGS	2.15	9.99	Good	0.00	0.40	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.99	27.5	14.5	0.69	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
